Image,Avg. Confidence,Response Time(s),CPU Consumption(%),Detection boxes
000000213373.jpg, 0.622876, 0.11518, 43.8, 2
000000251609.jpg, 0.499111, 0.11728, 42.9, 37
000000210559.jpg, 0.619996, 0.12205, 43.4, 4
000000187987.jpg, 0.759371, 0.11400, 44.7, 5
000000286308.jpg, 0.917109, 0.11746, 44.8, 1
000000010133.jpg, 0.643255, 0.12226, 42.6, 20
000000461903.jpg, 0.549315, 0.12255, 45.0, 1
000000314089.jpg, 0.541847, 0.15324, 44.7, 5
000000160359.jpg, 0.510917, 0.12289, 42.7, 5
000000040935.jpg, 0.568452, 0.11456, 41.9, 16
000000058025.jpg, 0.627549, 0.12174, 44.4, 6
000000117657.jpg, 0.884293, 0.11786, 39.7, 3
000000479684.jpg, 0.782270, 0.12328, 42.1, 7
000000223610.jpg, 0.521404, 0.12089, 43.6, 13
000000223969.jpg, 0.589643, 0.10923, 42.3, 5
000000155129.jpg, 0.882717, 0.11364, 44.4, 1
000000504903.jpg, 0.794048, 0.12342, 43.0, 2
000000053578.jpg, 0.592128, 0.12493, 41.6, 2
000000026150.jpg, 0.596527, 0.12160, 44.2, 5
000000364706.jpg, 0.847656, 0.10300, 45.1, 3
000000482902.jpg, 0.712051, 0.11702, 43.0, 5
000000512056.jpg, 0.638000, 0.11347, 43.2, 13
000000139290.jpg, 0.564078, 0.11433, 42.1, 18
000000542507.jpg, 0.000000, 0.11532, 39.7, 0
000000163323.jpg, 0.620355, 0.11433, 40.1, 7
000000025793.jpg, 0.623955, 0.12023, 44.1, 5
000000405420.jpg, 0.929349, 0.11517, 43.1, 1
000000516615.jpg, 0.620267, 0.11435, 42.9, 8
000000144344.jpg, 0.707304, 0.11992, 46.4, 7
000000282140.jpg, 0.732878, 0.12376, 40.8, 5
000000245705.jpg, 0.652024, 0.11639, 40.6, 6
000000033450.jpg, 0.555390, 0.12170, 41.3, 13
000000558218.jpg, 0.903145, 0.11417, 47.6, 2
000000026772.jpg, 0.617437, 0.11608, 38.5, 4
000000368059.jpg, 0.900464, 0.10077, 41.2, 2
000000345752.jpg, 0.651717, 0.11883, 43.8, 10
000000027054.jpg, 0.910441, 0.12326, 45.6, 3
000000117875.jpg, 0.449436, 0.12168, 43.2, 7
000000372396.jpg, 0.693684, 0.13017, 45.5, 8
000000403909.jpg, 0.505660, 0.12094, 42.6, 4
000000428202.jpg, 0.903007, 0.11253, 44.3, 2
000000532634.jpg, 0.641273, 0.12389, 39.9, 2
000000130605.jpg, 0.269600, 0.11381, 44.2, 1
000000427104.jpg, 0.892182, 0.11440, 48.6, 1
000000457224.jpg, 0.604496, 0.12898, 40.8, 13
000000424371.jpg, 0.928805, 0.12357, 41.3, 2
000000389917.jpg, 0.659841, 0.12003, 42.3, 2
000000385221.jpg, 0.545535, 0.12405, 45.9, 16
000000569064.jpg, 0.741258, 0.12480, 42.2, 4
000000314770.jpg, 0.541515, 0.12461, 43.1, 8
000000172802.jpg, 0.642442, 0.12101, 44.4, 5
000000521496.jpg, 0.000000, 0.12102, 46.0, 0
000000038347.jpg, 0.545640, 0.10441, 45.8, 4
000000148164.jpg, 0.766029, 0.11714, 49.0, 2
000000008326.jpg, 0.811865, 0.12462, 38.4, 5
000000142724.jpg, 0.847200, 0.12257, 42.9, 3
000000232450.jpg, 0.666823, 0.10617, 41.5, 18
000000041168.jpg, 0.631989, 0.10082, 41.3, 11
000000259211.jpg, 0.905321, 0.11662, 44.6, 1
000000046985.jpg, 0.538901, 0.12111, 47.4, 4
000000208090.jpg, 0.912812, 0.15051, 41.2, 2
000000216280.jpg, 0.595780, 0.12176, 43.9, 4
000000285757.jpg, 0.624477, 0.11471, 43.1, 4
000000203407.jpg, 0.529789, 0.11718, 42.6, 29
000000128109.jpg, 0.805986, 0.14487, 39.7, 8
000000280167.jpg, 0.860124, 0.11711, 44.7, 3
000000357234.jpg, 0.669578, 0.12025, 41.4, 14
000000504628.jpg, 0.601476, 0.12296, 44.9, 7
000000505036.jpg, 0.911414, 0.12469, 42.8, 2
000000267097.jpg, 0.838605, 0.11044, 41.9, 2
000000078607.jpg, 0.630802, 0.12066, 46.3, 19
000000528048.jpg, 0.756064, 0.12485, 40.8, 4
000000560696.jpg, 0.531079, 0.12164, 43.0, 29
000000219595.jpg, 0.458669, 0.11712, 44.5, 6
000000232946.jpg, 0.864970, 0.11941, 40.2, 4
000000565623.jpg, 0.837721, 0.12400, 44.3, 4
000000399391.jpg, 0.855277, 0.13014, 47.7, 2
000000142955.jpg, 0.462864, 0.12367, 38.7, 9
000000486505.jpg, 0.802648, 0.10676, 43.5, 4
000000375154.jpg, 0.697670, 0.11482, 45.9, 5
000000442004.jpg, 0.501313, 0.12310, 43.5, 6
000000221018.jpg, 0.425766, 0.11476, 42.8, 3
000000456910.jpg, 0.691521, 0.12160, 40.7, 8
000000302748.jpg, 0.656781, 0.11887, 41.5, 8
000000153603.jpg, 0.561358, 0.12212, 43.1, 18
000000251213.jpg, 0.677492, 0.12177, 46.0, 6
000000544799.jpg, 0.727250, 0.11719, 41.7, 10
000000418452.jpg, 0.818809, 0.12477, 45.8, 3
000000346025.jpg, 0.745789, 0.12319, 45.8, 6
000000340150.jpg, 0.650063, 0.12311, 41.5, 1
000000399923.jpg, 0.679786, 0.11774, 43.1, 22
000000547272.jpg, 0.611364, 0.11213, 47.8, 6
000000274483.jpg, 0.779845, 0.11716, 38.3, 2
000000551437.jpg, 0.574777, 0.12296, 46.3, 11
000000247334.jpg, 0.696084, 0.12242, 43.6, 7
000000095369.jpg, 0.710528, 0.11691, 39.9, 3
000000032152.jpg, 0.609095, 0.12192, 42.8, 2
000000427900.jpg, 0.000000, 0.10402, 44.7, 0
000000056255.jpg, 0.701643, 0.12519, 37.3, 14
000000196174.jpg, 0.586972, 0.15840, 43.6, 14
000000348796.jpg, 0.669606, 0.11835, 44.6, 1
000000368700.jpg, 0.547853, 0.11523, 44.8, 13
000000464539.jpg, 0.836851, 0.11649, 43.3, 3
000000131393.jpg, 0.577216, 0.12594, 39.7, 12
000000207012.jpg, 0.427056, 0.12266, 42.7, 5
000000334401.jpg, 0.821226, 0.12089, 44.3, 10
000000384667.jpg, 0.877524, 0.11585, 46.2, 3
000000523231.jpg, 0.510457, 0.11689, 43.5, 19
000000091489.jpg, 0.474378, 0.11930, 43.8, 6
000000348814.jpg, 0.906093, 0.11545, 41.3, 3
000000400282.jpg, 0.651727, 0.11088, 40.6, 3
000000167620.jpg, 0.702731, 0.10165, 43.6, 4
000000100100.jpg, 0.563959, 0.11485, 42.5, 7
000000236242.jpg, 0.646332, 0.11978, 44.5, 12
000000414784.jpg, 0.787141, 0.11474, 43.0, 7
000000110249.jpg, 0.868104, 0.11583, 46.1, 1
000000035915.jpg, 0.751771, 0.11888, 44.4, 10
000000579238.jpg, 0.681128, 0.11052, 44.7, 21
000000087492.jpg, 0.782591, 0.11204, 44.3, 9
000000122894.jpg, 0.648348, 0.11859, 47.1, 4
000000276131.jpg, 0.689770, 0.11488, 43.1, 10
000000085231.jpg, 0.548666, 0.11563, 47.8, 4
000000367339.jpg, 0.598723, 0.10969, 49.3, 24
000000255291.jpg, 0.828999, 0.12005, 47.9, 4
000000352795.jpg, 0.510328, 0.11051, 44.1, 2
000000007390.jpg, 0.718271, 0.11767, 45.8, 7
000000299889.jpg, 0.535919, 0.11170, 45.6, 25
000000259607.jpg, 0.546473, 0.15774, 43.8, 2
000000144155.jpg, 0.604217, 0.11507, 44.8, 19
000000512010.jpg, 0.801053, 0.12208, 43.2, 1
000000432470.jpg, 0.811197, 0.12388, 44.0, 3
000000332598.jpg, 0.824669, 0.11054, 44.7, 2
000000045375.jpg, 0.609801, 0.10917, 46.1, 3
000000076774.jpg, 0.792798, 0.10107, 47.5, 3
000000150167.jpg, 0.853682, 0.10779, 52.0, 1
000000476409.jpg, 0.798333, 0.09540, 45.5, 1
000000324512.jpg, 0.570576, 0.12284, 48.5, 19
000000395387.jpg, 0.799411, 0.11851, 46.1, 3
000000305443.jpg, 0.584108, 0.12042, 42.8, 5
000000534404.jpg, 0.728885, 0.11833, 43.9, 9
000000571147.jpg, 0.928697, 0.11330, 46.0, 3
000000523874.jpg, 0.625691, 0.11365, 44.9, 4
000000496821.jpg, 0.657170, 0.13701, 45.6, 7
000000205519.jpg, 0.845988, 0.11287, 45.7, 3
000000074408.jpg, 0.742930, 0.10082, 45.3, 5
000000103608.jpg, 0.681751, 0.12131, 47.1, 3
000000261567.jpg, 0.662869, 0.12180, 47.5, 9
000000428422.jpg, 0.691666, 0.12538, 45.2, 2
000000213101.jpg, 0.508240, 0.13884, 44.2, 9
000000032135.jpg, 0.465609, 0.10939, 50.2, 7
000000374682.jpg, 0.000000, 0.11455, 42.5, 0
000000414518.jpg, 0.913876, 0.13599, 44.8, 4
000000450572.jpg, 0.676606, 0.12157, 44.5, 17
000000058081.jpg, 0.717414, 0.10031, 45.9, 2
000000191337.jpg, 0.859836, 0.11325, 45.9, 3
000000334661.jpg, 0.881121, 0.11907, 46.8, 1
000000474581.jpg, 0.446310, 0.10533, 43.1, 5
000000235942.jpg, 0.798039, 0.09757, 45.4, 2
000000514150.jpg, 0.814479, 0.13880, 45.0, 3
000000263374.jpg, 0.575374, 0.12344, 47.1, 12
000000130964.jpg, 0.905900, 0.12152, 47.5, 3
000000233100.jpg, 0.619265, 0.13126, 40.5, 6
000000570855.jpg, 0.686926, 0.12228, 45.4, 3
000000357792.jpg, 0.691173, 0.11731, 44.1, 1
000000322038.jpg, 0.780689, 0.12161, 43.7, 2
000000398832.jpg, 0.403890, 0.11963, 47.1, 3
000000416602.jpg, 0.876207, 0.12260, 42.6, 1
000000023627.jpg, 0.808298, 0.11564, 47.1, 2
000000045346.jpg, 0.492124, 0.12072, 42.1, 6
000000499175.jpg, 0.554226, 0.11733, 43.6, 15
000000038312.jpg, 0.809705, 0.11377, 46.0, 6
000000409927.jpg, 0.425933, 0.12309, 42.5, 6
000000479665.jpg, 0.705220, 0.12352, 43.7, 3
000000318100.jpg, 0.591979, 0.11781, 41.8, 5
000000172972.jpg, 0.270073, 0.10066, 42.9, 1
000000512811.jpg, 0.835662, 0.11902, 42.7, 2
000000005134.jpg, 0.636759, 0.11809, 41.5, 8
000000239597.jpg, 0.683243, 0.12349, 44.2, 1
000000525291.jpg, 0.805889, 0.11373, 45.8, 2
000000406072.jpg, 0.349910, 0.12260, 46.0, 4
000000273006.jpg, 0.879905, 0.12687, 47.1, 2
000000554973.jpg, 0.816995, 0.11938, 43.5, 4
000000575721.jpg, 0.906378, 0.12316, 43.5, 2
000000353196.jpg, 0.716226, 0.14957, 46.2, 4
000000219165.jpg, 0.728205, 0.11356, 43.2, 12
000000361961.jpg, 0.863999, 0.11630, 39.7, 2
000000406902.jpg, 0.934854, 0.11866, 44.8, 2
000000032530.jpg, 0.480174, 0.12599, 41.9, 40
000000079012.jpg, 0.670313, 0.11188, 44.5, 22
000000391692.jpg, 0.570431, 0.12170, 46.1, 14
000000536296.jpg, 0.678872, 0.09964, 41.2, 4
000000545641.jpg, 0.628833, 0.12234, 49.0, 7
000000507401.jpg, 0.357588, 0.12119, 40.6, 16
000000236034.jpg, 0.469634, 0.12112, 46.5, 8
000000157913.jpg, 0.624848, 0.11468, 43.7, 4
000000319563.jpg, 0.885681, 0.12163, 45.3, 2
000000079865.jpg, 0.446423, 0.11919, 42.0, 3
000000108419.jpg, 0.654320, 0.11169, 46.5, 3
000000120263.jpg, 0.606064, 0.12138, 44.1, 14
000000201668.jpg, 0.473147, 0.11447, 40.0, 14
000000367215.jpg, 0.852896, 0.09264, 39.5, 4
000000257734.jpg, 0.858685, 0.12571, 45.0, 6
000000570074.jpg, 0.589836, 0.11986, 47.2, 7
000000367852.jpg, 0.543770, 0.10000, 46.2, 7
000000554193.jpg, 0.553612, 0.11427, 46.4, 18
000000572967.jpg, 0.417010, 0.09413, 34.6, 2
000000420707.jpg, 0.824319, 0.11932, 49.8, 8
000000261296.jpg, 0.461822, 0.11473, 43.9, 9
000000250300.jpg, 0.499251, 0.12458, 48.5, 10
000000148521.jpg, 0.831860, 0.12501, 42.4, 1
000000181190.jpg, 0.879836, 0.12879, 44.5, 2
000000469547.jpg, 0.796822, 0.13061, 44.6, 2
000000164517.jpg, 0.901402, 0.11966, 41.7, 1
000000490302.jpg, 0.603191, 0.11544, 43.2, 3
000000317189.jpg, 0.594482, 0.11145, 47.0, 12
000000563225.jpg, 0.547103, 0.12735, 49.8, 5
000000052053.jpg, 0.641527, 0.10403, 45.0, 5
000000484076.jpg, 0.509335, 0.12609, 41.3, 4
000000020197.jpg, 0.816770, 0.11701, 40.6, 2
000000417785.jpg, 0.629544, 0.14005, 41.2, 9
000000357170.jpg, 0.534050, 0.12070, 44.6, 12
000000271778.jpg, 0.920157, 0.09712, 38.7, 3
000000025558.jpg, 0.680561, 0.08189, 44.2, 4
000000478937.jpg, 0.616736, 0.11920, 42.1, 2
000000003407.jpg, 0.770434, 0.12237, 45.1, 4
000000325700.jpg, 0.412625, 0.12821, 42.0, 12
000000462347.jpg, 0.708227, 0.12597, 45.0, 7
000000183951.jpg, 0.715150, 0.11858, 42.8, 5
000000537590.jpg, 0.628185, 0.10234, 41.7, 4
000000426228.jpg, 0.648858, 0.11352, 44.2, 21
000000442579.jpg, 0.797099, 0.11961, 45.4, 2
000000543654.jpg, 0.541028, 0.10697, 40.9, 3
000000180699.jpg, 0.814622, 0.11933, 45.7, 2
000000098852.jpg, 0.757548, 0.12094, 46.8, 3
000000093136.jpg, 0.944236, 0.11547, 44.7, 1
000000377470.jpg, 0.559830, 0.12379, 43.7, 2
000000504802.jpg, 0.522982, 0.12289, 45.1, 14
000000472911.jpg, 0.639382, 0.11608, 44.5, 2
000000581577.jpg, 0.656764, 0.12459, 44.3, 3
000000400696.jpg, 0.628529, 0.12330, 44.7, 12
000000073360.jpg, 0.668119, 0.10451, 45.7, 12
000000241624.jpg, 0.662952, 0.11354, 46.6, 12
000000398218.jpg, 0.651190, 0.12359, 45.2, 2
000000160240.jpg, 0.584689, 0.12214, 44.5, 6
000000281705.jpg, 0.584567, 0.12319, 47.7, 5
000000499231.jpg, 0.586382, 0.12301, 47.3, 7
000000355356.jpg, 0.619679, 0.12269, 45.2, 5
000000082623.jpg, 0.736657, 0.11909, 46.7, 4
000000054914.jpg, 0.787125, 0.12008, 42.1, 3
000000304496.jpg, 0.889291, 0.11558, 43.8, 5
000000310779.jpg, 0.699471, 0.11403, 46.8, 9
000000010055.jpg, 0.904793, 0.11506, 46.3, 1
000000113777.jpg, 0.751681, 0.11665, 42.4, 9
000000511311.jpg, 0.939631, 0.12331, 44.7, 1
000000169316.jpg, 0.924222, 0.12514, 44.7, 2
000000111530.jpg, 0.646432, 0.15216, 43.9, 16
000000264205.jpg, 0.907216, 0.12271, 48.5, 1
000000088316.jpg, 0.569021, 0.11309, 41.8, 31
000000038011.jpg, 0.499058, 0.13211, 44.5, 11
000000418763.jpg, 0.780591, 0.11237, 46.4, 4
000000456036.jpg, 0.785374, 0.16042, 45.3, 3
000000117357.jpg, 0.629370, 0.12656, 41.7, 4
000000575090.jpg, 0.684950, 0.12666, 42.5, 5
000000002310.jpg, 0.871658, 0.12716, 45.3, 3
000000301441.jpg, 0.577282, 0.12547, 44.6, 6
000000292682.jpg, 0.430493, 0.11437, 44.7, 2
000000213744.jpg, 0.750839, 0.12228, 47.0, 15
000000377435.jpg, 0.639274, 0.11662, 42.2, 3
000000349316.jpg, 0.433890, 0.12044, 46.2, 3
000000111533.jpg, 0.422333, 0.11722, 45.1, 12
000000308923.jpg, 0.896720, 0.11468, 44.1, 3
000000547811.jpg, 0.773692, 0.11482, 44.0, 5
000000221092.jpg, 0.799703, 0.12421, 41.7, 3
000000358339.jpg, 0.580897, 0.11670, 43.2, 10
000000276216.jpg, 0.000000, 0.12435, 44.9, 0
000000065022.jpg, 0.937580, 0.11606, 42.6, 1
000000088506.jpg, 0.448637, 0.12483, 44.3, 4
000000426647.jpg, 0.588656, 0.11483, 45.0, 2
000000017750.jpg, 0.917019, 0.10814, 43.3, 3
000000483713.jpg, 0.854492, 0.11218, 42.0, 2
000000452364.jpg, 0.624573, 0.11271, 43.9, 2
000000222985.jpg, 0.664581, 0.12134, 43.7, 4
000000550819.jpg, 0.638291, 0.12206, 45.5, 8
000000115994.jpg, 0.842501, 0.12262, 45.6, 6
000000455915.jpg, 0.759905, 0.11657, 44.6, 4
000000423297.jpg, 0.552133, 0.11550, 45.4, 14
000000392524.jpg, 0.717118, 0.11869, 43.7, 6
000000107494.jpg, 0.530194, 0.12056, 44.1, 13
000000192094.jpg, 0.807874, 0.12557, 42.1, 7
000000175030.jpg, 0.553495, 0.13108, 44.7, 8
000000175577.jpg, 0.591983, 0.12320, 42.9, 12
000000120004.jpg, 0.836403, 0.09506, 43.1, 2
000000529149.jpg, 0.923276, 0.12454, 43.4, 2
000000577218.jpg, 0.768627, 0.10995, 37.0, 1
000000554807.jpg, 0.952891, 0.11886, 40.2, 1
000000005103.jpg, 0.576518, 0.11870, 52.0, 6
000000343663.jpg, 0.483945, 0.11995, 42.5, 8
000000247823.jpg, 0.665830, 0.11972, 47.8, 9
000000112660.jpg, 0.952708, 0.12419, 44.8, 1
000000456442.jpg, 0.511091, 0.11604, 46.5, 21
000000522913.jpg, 0.494525, 0.11017, 42.7, 38
000000545001.jpg, 0.621254, 0.10102, 45.4, 14
000000121755.jpg, 0.563561, 0.11864, 49.0, 12
000000558544.jpg, 0.000000, 0.11910, 45.0, 0
000000420092.jpg, 0.578649, 0.12005, 43.7, 4
000000181660.jpg, 0.287363, 0.16015, 46.6, 14
000000273524.jpg, 0.509812, 0.11620, 40.5, 4
000000203924.jpg, 0.655758, 0.12424, 45.2, 8
000000489240.jpg, 0.772972, 0.11382, 43.2, 3
000000039787.jpg, 0.840850, 0.11180, 43.5, 2
000000313765.jpg, 0.939168, 0.12296, 44.6, 1
000000569635.jpg, 0.613290, 0.11971, 45.4, 7
000000429469.jpg, 0.488368, 0.12075, 46.0, 17
000000106600.jpg, 0.597956, 0.11425, 45.8, 4
000000310653.jpg, 0.819583, 0.11284, 46.8, 2
000000417148.jpg, 0.813762, 0.11588, 46.2, 2
000000081203.jpg, 0.652917, 0.11633, 43.2, 2
000000063106.jpg, 0.819836, 0.12424, 41.7, 4
000000287966.jpg, 0.359584, 0.12191, 43.0, 7
000000169236.jpg, 0.581031, 0.12393, 43.9, 5
000000298775.jpg, 0.780895, 0.15338, 47.0, 4
000000271598.jpg, 0.527731, 0.12343, 41.3, 3
000000359953.jpg, 0.584718, 0.12584, 47.0, 22
000000191728.jpg, 0.606437, 0.11401, 44.9, 11
000000175182.jpg, 0.540537, 0.11778, 43.4, 35
000000012350.jpg, 0.823114, 0.11602, 46.2, 2
000000157587.jpg, 0.893508, 0.15795, 47.6, 1
000000537030.jpg, 0.654348, 0.11973, 44.9, 2
000000232562.jpg, 0.600449, 0.11327, 44.6, 4
000000494677.jpg, 0.952309, 0.10588, 43.2, 1
000000097839.jpg, 0.744451, 0.10841, 43.3, 2
000000230715.jpg, 0.910099, 0.11459, 47.3, 2
000000124222.jpg, 0.550816, 0.10934, 40.8, 36
000000261140.jpg, 0.774847, 0.11464, 43.6, 6
000000375813.jpg, 0.884984, 0.11437, 47.8, 2
000000153244.jpg, 0.714786, 0.12615, 43.2, 1
000000239301.jpg, 0.667599, 0.11862, 45.2, 5
000000039260.jpg, 0.657489, 0.08032, 31.0, 2
000000291949.jpg, 0.518994, 0.15749, 48.4, 7
000000384702.jpg, 0.657173, 0.11671, 43.2, 2
000000444268.jpg, 0.622364, 0.12597, 44.1, 17
000000004707.jpg, 0.576812, 0.11839, 42.8, 2
000000581755.jpg, 0.907334, 0.12110, 39.2, 2
000000555611.jpg, 0.563548, 0.12635, 42.6, 16
000000565789.jpg, 0.568657, 0.11967, 45.9, 10
000000392790.jpg, 0.464707, 0.15834, 49.1, 2
000000387794.jpg, 0.927395, 0.12876, 43.4, 3
000000025383.jpg, 0.914112, 0.12428, 43.1, 2
000000169357.jpg, 0.605526, 0.12405, 42.7, 13
000000496178.jpg, 0.679562, 0.13612, 41.7, 13
000000144989.jpg, 0.000000, 0.12030, 43.8, 0
000000516562.jpg, 0.530202, 0.11419, 44.6, 6
000000384824.jpg, 0.601578, 0.11710, 42.2, 15
000000508461.jpg, 0.907330, 0.11385, 44.9, 1
000000264027.jpg, 0.700049, 0.12574, 43.6, 6
000000181531.jpg, 0.475395, 0.11636, 43.3, 4
000000145595.jpg, 0.812283, 0.08830, 37.8, 2
000000553922.jpg, 0.825109, 0.12372, 48.3, 3
000000299158.jpg, 0.848774, 0.10833, 44.6, 2
000000476713.jpg, 0.840696, 0.10884, 43.7, 5
000000322066.jpg, 0.638680, 0.11950, 43.4, 3
000000123502.jpg, 0.467192, 0.11768, 38.8, 14
000000490115.jpg, 0.858057, 0.11653, 44.1, 3
000000470186.jpg, 0.555280, 0.11485, 43.9, 3
000000221084.jpg, 0.919912, 0.11635, 44.2, 1
000000009308.jpg, 0.579492, 0.12280, 41.2, 1
000000094772.jpg, 0.501803, 0.12116, 45.5, 3
000000387612.jpg, 0.769935, 0.11815, 43.7, 2
000000558240.jpg, 0.843365, 0.06922, 43.3, 1
000000452061.jpg, 0.610332, 0.11930, 49.0, 5
000000122278.jpg, 0.712738, 0.14206, 49.1, 15
000000314382.jpg, 0.859803, 0.12374, 46.6, 2
000000125320.jpg, 0.806996, 0.11529, 42.6, 4
000000424795.jpg, 0.488466, 0.10404, 41.8, 1
000000216562.jpg, 0.479917, 0.12739, 40.6, 7
000000321611.jpg, 0.303944, 0.12187, 47.3, 1
000000116698.jpg, 0.499171, 0.12661, 48.0, 28
000000580770.jpg, 0.744747, 0.12209, 41.8, 5
000000496051.jpg, 0.631738, 0.11594, 42.5, 2
000000365977.jpg, 0.754533, 0.12200, 45.6, 3
000000212681.jpg, 0.936611, 0.11679, 42.9, 3
000000340275.jpg, 0.690339, 0.12417, 43.5, 8
000000553494.jpg, 0.913765, 0.11467, 42.5, 2
000000021311.jpg, 0.846747, 0.12057, 41.5, 1
000000112457.jpg, 0.618704, 0.11968, 44.8, 15
000000201806.jpg, 0.514008, 0.11824, 43.5, 20
000000455914.jpg, 0.568112, 0.16032, 43.8, 1
000000480207.jpg, 0.429594, 0.12195, 43.8, 4
000000062791.jpg, 0.614926, 0.11089, 42.0, 21
000000220700.jpg, 0.826972, 0.11827, 45.1, 8
000000280844.jpg, 0.485012, 0.12216, 43.1, 10
000000223185.jpg, 0.683464, 0.10387, 42.4, 1
000000462209.jpg, 0.788908, 0.12559, 41.3, 8
000000046873.jpg, 0.741844, 0.12852, 41.3, 14
000000216354.jpg, 0.715529, 0.12088, 43.6, 9
000000496803.jpg, 0.616773, 0.13809, 43.6, 12
000000494350.jpg, 0.505601, 0.11807, 43.5, 3
000000031534.jpg, 0.711691, 0.12130, 43.4, 9
000000165097.jpg, 0.880590, 0.11380, 42.6, 2
000000568913.jpg, 0.935867, 0.11616, 43.7, 1
000000160008.jpg, 0.733568, 0.11800, 43.1, 3
000000516373.jpg, 0.671332, 0.12103, 47.4, 1
000000241093.jpg, 0.659664, 0.12730, 43.5, 13
000000174128.jpg, 0.626752, 0.11320, 41.8, 23
000000256458.jpg, 0.705718, 0.11453, 43.1, 5
000000047390.jpg, 0.729856, 0.11665, 45.5, 6
000000506345.jpg, 0.611336, 0.12700, 47.0, 11
000000059939.jpg, 0.886732, 0.12248, 43.1, 1
000000095093.jpg, 0.540570, 0.12080, 41.8, 20
000000215230.jpg, 0.824962, 0.12561, 37.0, 4
000000331319.jpg, 0.637527, 0.12300, 46.9, 4
000000431046.jpg, 0.617583, 0.12630, 42.5, 10
000000359230.jpg, 0.443685, 0.11931, 42.8, 19
000000040387.jpg, 0.373667, 0.12128, 44.5, 1
000000580193.jpg, 0.499078, 0.12549, 44.5, 12
000000013027.jpg, 0.638085, 0.11301, 42.3, 4
000000434882.jpg, 0.627845, 0.07487, 38.7, 5
000000136113.jpg, 0.578775, 0.11998, 49.0, 7
000000143715.jpg, 0.610570, 0.13190, 42.7, 7
000000244718.jpg, 0.554626, 0.11586, 47.4, 13
000000567753.jpg, 0.000000, 0.12469, 40.9, 0
000000372750.jpg, 0.557966, 0.11835, 41.3, 32
000000261420.jpg, 0.621409, 0.11758, 43.9, 6
000000485969.jpg, 0.549023, 0.16176, 42.8, 17
000000515192.jpg, 0.684747, 0.12278, 45.1, 1
000000435227.jpg, 0.840917, 0.11391, 44.4, 5
000000546776.jpg, 0.901005, 0.12744, 37.7, 2
000000087659.jpg, 0.514130, 0.12232, 40.5, 12
000000283690.jpg, 0.649637, 0.10632, 41.0, 11
000000527290.jpg, 0.578169, 0.12301, 43.8, 11
000000568900.jpg, 0.542731, 0.13465, 46.1, 7
000000010411.jpg, 0.495346, 0.12321, 40.2, 1
000000130155.jpg, 0.867240, 0.11864, 45.6, 2
000000340604.jpg, 0.719737, 0.11099, 44.8, 4
000000579579.jpg, 0.792129, 0.12100, 44.8, 6
000000191766.jpg, 0.800608, 0.10802, 42.5, 1
000000185354.jpg, 0.355315, 0.12627, 42.4, 1
000000580240.jpg, 0.488598, 0.12130, 44.5, 18
000000469216.jpg, 0.890431, 0.11586, 45.1, 6
000000362961.jpg, 0.747443, 0.09974, 42.0, 8
000000126901.jpg, 0.865642, 0.12402, 50.0, 1
000000019389.jpg, 0.741196, 0.13336, 41.7, 7
000000310584.jpg, 0.655940, 0.12218, 44.5, 5
000000482701.jpg, 0.567917, 0.12400, 44.5, 10
000000431500.jpg, 0.594692, 0.11864, 43.5, 9
000000477872.jpg, 0.490386, 0.11453, 43.2, 18
000000498271.jpg, 0.419905, 0.12421, 48.0, 5
000000499481.jpg, 0.609809, 0.11565, 45.9, 27
000000116559.jpg, 0.712746, 0.11076, 42.0, 5
000000140663.jpg, 0.917628, 0.12401, 44.7, 1
000000021200.jpg, 0.745976, 0.11597, 42.1, 11
000000120203.jpg, 0.932059, 0.11866, 43.7, 1
000000128502.jpg, 0.682717, 0.11462, 47.8, 5
000000371146.jpg, 0.534403, 0.11509, 43.9, 3
000000022039.jpg, 0.841125, 0.11237, 41.4, 2
000000350751.jpg, 0.000000, 0.11439, 41.6, 0
000000278018.jpg, 0.904551, 0.12985, 48.1, 1
000000206505.jpg, 0.673747, 0.10381, 46.1, 4
000000347102.jpg, 0.799407, 0.12487, 41.9, 8
000000295691.jpg, 0.785295, 0.11451, 42.9, 4
000000431966.jpg, 0.598761, 0.12396, 43.7, 5
000000028074.jpg, 0.663270, 0.13464, 42.2, 1
000000348119.jpg, 0.646314, 0.11363, 44.6, 12
000000543435.jpg, 0.768740, 0.12245, 42.2, 21
000000123616.jpg, 0.926189, 0.13178, 44.8, 4
000000027196.jpg, 0.570782, 0.11060, 43.6, 14
000000494151.jpg, 0.680735, 0.11654, 42.5, 3
000000570896.jpg, 0.629314, 0.11814, 39.7, 1
000000221240.jpg, 0.528794, 0.11979, 48.6, 9
000000044651.jpg, 0.554930, 0.12007, 44.1, 3
000000231888.jpg, 0.414509, 0.11556, 40.7, 2
000000278341.jpg, 0.641297, 0.12185, 45.4, 6
000000418052.jpg, 0.598759, 0.12349, 42.2, 3
000000383437.jpg, 0.784026, 0.11967, 41.7, 8
000000424614.jpg, 0.734659, 0.12861, 46.7, 6
000000489976.jpg, 0.692538, 0.12496, 44.0, 5
000000103400.jpg, 0.820352, 0.12455, 45.6, 2
000000352610.jpg, 0.596022, 0.12341, 43.1, 5
000000540920.jpg, 0.729227, 0.11762, 44.0, 9
000000244417.jpg, 0.575873, 0.15869, 41.8, 13
000000458928.jpg, 0.844189, 0.11693, 45.9, 2
