Image,Avg. Confidence,Response Time(s),CPU Consumption(%),Detection boxes,SKMeans_Cluster
000000307604.jpg,0.487085,0.03391,35.7,11,0
000000278950.jpg,0.86154,0.03251,27.1,1,0
000000153731.jpg,0.56353,0.03426,30.9,3,0
000000528698.jpg,0.481814,0.03124,35.8,3,0
000000223116.jpg,0.670914,0.02846,31.8,1,0
000000394102.jpg,0.482231,0.03016,33.3,1,0
000000410224.jpg,0.648347,0.03203,20.5,3,0
000000484891.jpg,0.592842,0.03729,26.3,5,1
000000232057.jpg,0.39873,0.03254,31.4,2,0
000000053265.jpg,0.580248,0.03403,36.2,5,0
000000178507.jpg,0.493327,0.04039,28.3,6,1
000000047245.jpg,0.655746,0.03328,26.5,12,0
000000551783.jpg,0.666471,0.03064,28.3,6,0
000000235985.jpg,0.458006,0.03553,35.5,2,1
000000190948.jpg,0.537113,0.03388,40.3,3,0
000000045082.jpg,0.495331,0.03281,39.7,33,0
000000546645.jpg,0.490486,0.03549,30.4,16,1
000000030207.jpg,0.550712,0.03298,28.0,1,0
000000183471.jpg,0.531791,0.02873,36.7,3,0
000000526691.jpg,0.0,0.0361,20.4,0,1
000000526691.jpg,0.0,0.0361,20.4,0,1
000000361019.jpg,0.0,0.0361,26.9,0,1
000000361019.jpg,0.0,0.0361,26.9,0,1
000000257741.jpg,0.505538,0.03836,36.1,5,1
000000374354.jpg,0.397287,0.03127,28.3,6,0
000000322135.jpg,0.606745,0.03439,30.9,2,0
000000294438.jpg,0.316523,0.03972,35.8,1,1
000000566733.jpg,0.795435,0.03139,32.1,4,0
000000574617.jpg,0.801921,0.03459,35.6,6,1
000000295919.jpg,0.638111,0.03074,35.3,4,0
000000072422.jpg,0.490625,0.03096,32.7,4,0
000000011259.jpg,0.794692,0.03579,41.5,2,1
000000462990.jpg,0.663368,0.02962,32.6,3,0
000000253902.jpg,0.671499,0.02934,27.9,2,0
000000247731.jpg,0.513395,0.02903,18.9,4,0
000000059305.jpg,0.766481,0.02927,23.1,1,0
000000193040.jpg,0.411493,0.03325,28.0,1,0
000000308068.jpg,0.802611,0.03082,36.0,2,0
000000000970.jpg,0.342184,0.03039,37.3,1,0
000000385273.jpg,0.432677,0.0312,35.3,1,0
000000207329.jpg,0.543491,0.03301,41.7,5,0
000000488813.jpg,0.527323,0.03434,35.6,1,0
000000150263.jpg,0.358444,0.03187,26.1,1,0
000000165881.jpg,0.584035,0.0365,30.9,4,1
000000548514.jpg,0.361804,0.03858,40.0,4,1
000000284438.jpg,0.455433,0.04174,42.1,4,1
000000281041.jpg,0.723011,0.04057,32.8,6,1
000000172578.jpg,0.853793,0.03857,36.1,1,1
000000241788.jpg,0.755128,0.03456,29.4,4,0
000000039302.jpg,0.459692,0.03219,41.1,3,0
000000126160.jpg,0.461133,0.04186,38.2,5,1
000000261991.jpg,0.654961,0.03216,22.2,1,0
000000295781.jpg,0.841672,0.03401,28.8,1,0
000000153670.jpg,0.549073,0.03752,32.2,2,1
000000001076.jpg,0.645552,0.0362,20.8,15,1
000000026810.jpg,0.401877,0.03732,34.4,5,1
000000204354.jpg,0.464378,0.03844,41.4,4,1
000000299217.jpg,0.498357,0.04251,34.3,34,1
000000359782.jpg,0.639129,0.03186,35.2,7,0
000000304589.jpg,0.0,0.03478,40.6,0,1
000000047763.jpg,0.640723,0.0313,25.0,1,0
000000253387.jpg,0.529227,0.03102,31.2,16,0
000000162340.jpg,0.701129,0.03063,34.0,1,0
000000297347.jpg,0.800578,0.03214,34.6,2,0
000000238425.jpg,0.576239,0.03152,32.7,4,0
000000358089.jpg,0.817417,0.0312,31.3,3,0
000000136000.jpg,0.494225,0.03152,34.6,1,0
000000230589.jpg,0.251953,0.04694,35.1,1,1
000000541960.jpg,0.777872,0.04429,35.7,1,1
000000145779.jpg,0.651777,0.04054,28.3,2,1
000000229699.jpg,0.509958,0.03501,31.5,11,1
000000431129.jpg,0.570618,0.0372,16.3,3,1
000000160073.jpg,0.531125,0.0377,24.6,8,1
000000340020.jpg,0.734686,0.03845,26.8,3,1
000000048404.jpg,0.831749,0.03307,28.6,1,0
000000343638.jpg,0.446634,0.03298,28.8,5,0
000000227837.jpg,0.30948,0.03546,25.9,1,1
000000173849.jpg,0.795333,0.03551,33.3,3,1
000000552923.jpg,0.559103,0.0332,22.9,7,0
000000448515.jpg,0.598754,0.03194,29.8,3,0
000000014000.jpg,0.453338,0.03406,28.8,5,0
000000129349.jpg,0.649836,0.03737,34.4,1,1
000000569720.jpg,0.609998,0.03201,34.6,5,0
000000556531.jpg,0.751369,0.03074,35.3,1,0
000000164504.jpg,0.639616,0.0347,28.3,3,1
000000080256.jpg,0.477793,0.03562,38.5,27,1
000000401662.jpg,0.48663,0.03451,21.3,5,0
000000374937.jpg,0.550755,0.03157,29.2,3,0
000000096362.jpg,0.63799,0.03147,19.0,14,0
000000575313.jpg,0.636567,0.03245,40.7,1,0
000000038106.jpg,0.445033,0.0352,36.1,3,1
000000253128.jpg,0.0,0.03324,28.0,0,0
000000253128.jpg,0.0,0.03324,28.0,0,0
000000303249.jpg,0.0,0.03324,41.4,0,0
000000303249.jpg,0.0,0.03324,41.4,0,0
000000515528.jpg,0.340289,0.0346,38.7,2,1
000000384141.jpg,0.862798,0.03069,34.0,1,0
000000300536.jpg,0.406635,0.03484,32.1,2,1
000000029440.jpg,0.661865,0.03048,25.6,2,0
000000314417.jpg,0.535172,0.03375,26.0,2,0
000000374478.jpg,0.486077,0.03569,26.9,3,1
000000255037.jpg,0.554119,0.02519,21.1,6,0
000000537703.jpg,0.756186,0.03932,31.0,1,1
000000438685.jpg,0.505547,0.03709,31.6,18,1
000000347474.jpg,0.475723,0.03481,32.7,3,1
000000029946.jpg,0.0,0.04065,28.8,0,1
000000029946.jpg,0.0,0.04065,28.8,0,1
000000495057.jpg,0.0,0.04065,26.7,0,1
000000495057.jpg,0.0,0.04065,26.7,0,1
000000551634.jpg,0.694483,0.03528,33.3,1,1
000000117613.jpg,0.787191,0.03767,34.4,6,1
000000009601.jpg,0.774443,0.0328,30.0,1,0
000000344923.jpg,0.526786,0.04449,37.0,1,1
000000041562.jpg,0.54876,0.03471,40.3,1,1
000000232953.jpg,0.583675,0.03493,31.5,10,1
000000528397.jpg,0.620393,0.033,28.0,7,0
000000557932.jpg,0.541162,0.0345,38.3,13,0
000000312330.jpg,0.67349,0.03318,28.0,6,0
000000370499.jpg,0.56632,0.03877,34.9,3,1
000000202405.jpg,0.276349,0.03005,37.3,3,0
000000313293.jpg,0.0,0.03209,42.1,0,0
000000004411.jpg,0.700668,0.03455,19.1,2,0
000000289256.jpg,0.393515,0.03498,31.6,1,1
000000096518.jpg,0.713261,0.03043,25.0,2,0
000000063316.jpg,0.452377,0.03597,25.5,16,1
000000164645.jpg,0.494616,0.03363,28.6,2,0
000000214558.jpg,0.440626,0.03347,32.1,2,0
000000420773.jpg,0.683497,0.03747,27.3,2,1
000000054382.jpg,0.52583,0.03989,25.9,10,1
000000477668.jpg,0.0,0.03734,23.1,0,1
000000242035.jpg,0.601716,0.03582,35.6,1,1
000000263529.jpg,0.527223,0.03243,38.6,8,0
000000430124.jpg,0.584146,0.03551,38.7,2,1
000000392517.jpg,0.384917,0.03231,30.0,3,0
000000177634.jpg,0.5479,0.03494,26.4,13,1
000000202625.jpg,0.385887,0.03148,35.3,1,0
000000111934.jpg,0.59048,0.03429,32.7,16,0
000000213106.jpg,0.710829,0.03253,31.4,1,0
000000375306.jpg,0.502341,0.03391,24.5,7,0
000000144988.jpg,0.465472,0.03393,19.6,1,0
000000578844.jpg,0.562883,0.03068,28.3,1,0
000000314191.jpg,0.679089,0.04024,41.1,1,1
000000513770.jpg,0.930313,0.03254,25.5,1,0
000000151768.jpg,0.591345,0.0342,39.3,11,0
000000486282.jpg,0.526012,0.03294,32.1,2,0
000000244313.jpg,0.526796,0.04591,22.4,2,1
000000194266.jpg,0.608923,0.03209,41.4,1,0
000000015291.jpg,0.0,0.03522,36.1,0,1
000000239623.jpg,0.602384,0.03171,32.7,17,0
000000192198.jpg,0.390886,0.03265,28.8,1,0
000000482238.jpg,0.632223,0.03063,39.6,3,0
000000549296.jpg,0.796998,0.03677,37.3,2,1
000000340728.jpg,0.492958,0.03302,36.4,19,0
000000165145.jpg,0.425318,0.02864,31.8,1,0
000000197923.jpg,0.461665,0.03365,24.5,5,0
000000048400.jpg,0.69523,0.03375,33.3,2,0
000000497789.jpg,0.647938,0.03667,29.8,5,1
000000411452.jpg,0.28922,0.03969,39.1,1,1
000000126453.jpg,0.746654,0.03184,32.0,2,0
000000370370.jpg,0.391589,0.03076,37.7,1,0
000000216426.jpg,0.593182,0.03443,26.9,4,0
000000129842.jpg,0.363114,0.03306,32.1,3,0
000000249495.jpg,0.673942,0.03156,37.7,2,0
000000064660.jpg,0.75079,0.03344,28.0,2,0
000000465148.jpg,0.425238,0.03346,21.7,1,0
000000477208.jpg,0.582015,0.0354,32.8,10,1
000000263091.jpg,0.494898,0.03647,29.8,1,1
000000449923.jpg,0.660341,0.03491,36.7,9,1
000000461675.jpg,0.333394,0.03218,42.4,2,0
000000163570.jpg,0.704954,0.02949,35.4,1,0
000000054713.jpg,0.456812,0.0327,35.7,4,0
000000494942.jpg,0.544367,0.03391,32.1,3,0
000000551774.jpg,0.483071,0.03179,33.3,31,0
000000490423.jpg,0.824202,0.03452,35.6,1,0
000000483668.jpg,0.599043,0.03276,35.2,1,0
000000127511.jpg,0.886085,0.03749,29.3,1,1
000000201150.jpg,0.420786,0.03412,40.3,6,0
000000519141.jpg,0.595678,0.03272,30.8,2,0
000000327877.jpg,0.536719,0.03204,27.1,3,0
000000479587.jpg,0.520388,0.03265,35.2,7,0
000000211797.jpg,0.425497,0.03166,32.0,6,0
000000343290.jpg,0.624616,0.03439,36.2,7,0
000000248049.jpg,0.448797,0.03652,31.7,5,1
000000548076.jpg,0.49,0.03099,31.3,3,0
000000237901.jpg,0.531156,0.03099,25.0,6,0
000000014588.jpg,0.847201,0.03398,31.5,1,0
000000096541.jpg,0.803518,0.03519,29.6,1,1
000000399961.jpg,0.612104,0.03079,25.0,3,0
000000246205.jpg,0.480455,0.03672,33.3,11,1
000000517376.jpg,0.723212,0.03654,27.8,4,1
000000025375.jpg,0.577746,0.04024,31.7,9,1
000000546414.jpg,0.386346,0.03621,32.7,2,1
000000278444.jpg,0.602154,0.03644,36.1,6,1
000000508487.jpg,0.85437,0.03939,20.8,6,1
000000491838.jpg,0.31811,0.03574,29.6,2,1
000000435424.jpg,0.924689,0.03759,36.5,1,1
000000156745.jpg,0.538674,0.03518,33.3,1,1
000000272098.jpg,0.705223,0.04309,36.2,11,1
000000403446.jpg,0.787217,0.03389,39.7,1,0
000000287480.jpg,0.38763,0.04012,28.3,3,1
000000453436.jpg,0.4944,0.03521,29.4,2,1
000000398875.jpg,0.482815,0.03828,38.8,14,1
000000388535.jpg,0.757807,0.02805,31.8,1,0
000000066180.jpg,0.702166,0.03538,20.8,1,1
000000476558.jpg,0.709977,0.03913,36.9,2,1
000000207810.jpg,0.514303,0.03858,37.5,8,1
000000438847.jpg,0.0,0.04568,26.2,0,1
000000481606.jpg,0.519797,0.03651,34.9,4,1
000000004826.jpg,0.254223,0.03958,31.2,1,1
000000284293.jpg,0.542009,0.03847,26.8,6,1
000000456347.jpg,0.484944,0.03527,39.3,5,1
000000156837.jpg,0.38781,0.03535,36.2,1,1
000000369827.jpg,0.540297,0.02917,34.7,3,0
000000034767.jpg,0.893109,0.03464,28.3,1,1
000000030237.jpg,0.494524,0.03624,35.9,2,1
000000122502.jpg,0.472121,0.03406,30.8,25,0
000000526584.jpg,0.885208,0.03612,22.0,2,1
000000046727.jpg,0.32018,0.03835,36.5,1,1
000000269660.jpg,0.641593,0.03279,36.8,4,0
000000439454.jpg,0.603743,0.03247,36.4,3,0
000000327486.jpg,0.0,0.03662,40.0,0,1
000000464855.jpg,0.420734,0.03894,29.3,14,1
000000043515.jpg,0.348094,0.03325,34.5,11,0
000000342764.jpg,0.545488,0.03806,31.7,6,1
000000325846.jpg,0.771967,0.03793,30.6,7,1
000000141103.jpg,0.613463,0.03696,26.8,4,1
000000510889.jpg,0.431957,0.03366,35.7,5,0
000000505722.jpg,0.729829,0.03486,29.6,6,1
000000067471.jpg,0.565825,0.03401,35.7,6,0
000000255312.jpg,0.604956,0.03428,27.5,4,0
000000120576.jpg,0.521946,0.03741,32.2,9,1
000000468808.jpg,0.524081,0.03749,23.5,17,1
000000491271.jpg,0.569046,0.0391,25.0,15,1
000000022859.jpg,0.0,0.0414,27.9,0,1
000000217728.jpg,0.607575,0.0376,31.6,3,1
000000396875.jpg,0.0,0.04573,34.7,0,1
000000574966.jpg,0.451249,0.03504,26.9,5,1
000000091900.jpg,0.775381,0.02945,32.7,2,0
000000310839.jpg,0.550528,0.03781,37.1,3,1
000000381072.jpg,0.496543,0.03144,31.3,8,0
000000454433.jpg,0.557417,0.03462,15.6,8,1
000000015701.jpg,0.495876,0.03396,40.0,8,0
000000486701.jpg,0.949714,0.03435,37.7,1,0
000000230901.jpg,0.456007,0.03884,35.9,5,1
000000415922.jpg,0.456185,0.02979,19.5,16,0
000000441217.jpg,0.565373,0.03357,33.9,3,0
000000330992.jpg,0.853267,0.03374,36.2,1,0
000000275109.jpg,0.800583,0.03156,42.6,5,0
000000187633.jpg,0.732188,0.03506,36.7,6,1
000000477000.jpg,0.535541,0.03384,31.5,4,0
000000378705.jpg,0.510466,0.03515,29.1,5,1
000000440757.jpg,0.451721,0.03497,34.5,10,1
000000077462.jpg,0.614613,0.03631,21.6,9,1
000000174540.jpg,0.419812,0.03209,36.4,5,0
000000060195.jpg,0.333632,0.03552,32.8,1,1
000000357327.jpg,0.826316,0.03235,28.6,2,0
000000164407.jpg,0.550579,0.03233,29.2,5,0
000000190365.jpg,0.667259,0.04229,46.9,3,1
000000561740.jpg,0.575564,0.0356,27.8,4,1
000000325510.jpg,0.669152,0.03558,26.9,2,1
000000520835.jpg,0.739434,0.03764,34.9,3,1
000000222106.jpg,0.561831,0.03614,36.2,52,1
000000074748.jpg,0.340339,0.03512,43.8,1,1
000000317810.jpg,0.599263,0.03987,38.0,2,1
000000052809.jpg,0.563533,0.03503,35.6,4,1
000000479052.jpg,0.700722,0.03743,36.5,16,1
000000273695.jpg,0.551648,0.03648,28.3,1,1
000000059420.jpg,0.29029,0.03971,25.9,1,1
000000091021.jpg,0.47344,0.0373,32.8,9,1
000000462441.jpg,0.620951,0.04047,29.9,3,1
000000136607.jpg,0.859136,0.03229,30.0,2,0
000000386397.jpg,0.499136,0.03151,32.0,2,0
000000521698.jpg,0.399338,0.03375,27.5,4,0
000000580556.jpg,0.797822,0.0334,26.5,1,0
000000086903.jpg,0.524131,0.03524,17.0,4,1
000000553309.jpg,0.54728,0.03159,40.4,4,0
000000520488.jpg,0.443082,0.0414,26.7,5,1
000000019305.jpg,0.780628,0.03601,25.0,2,1
000000149145.jpg,0.676577,0.03456,18.7,4,0
000000214052.jpg,0.798354,0.04204,36.2,1,1
000000405785.jpg,0.69017,0.03722,36.9,1,1
000000205090.jpg,0.522869,0.0347,27.5,4,1
000000557959.jpg,0.402121,0.0369,35.5,22,1
000000473399.jpg,0.744684,0.03656,41.8,5,1
000000249994.jpg,0.0,0.03497,32.1,0,1
000000249994.jpg,0.0,0.03497,32.1,0,1
000000249994.jpg,0.0,0.03497,32.1,0,1
000000376147.jpg,0.0,0.03497,32.2,0,1
000000376147.jpg,0.0,0.03497,32.2,0,1
000000376147.jpg,0.0,0.03497,32.2,0,1
000000207209.jpg,0.0,0.03497,35.0,0,1
000000207209.jpg,0.0,0.03497,35.0,0,1
000000207209.jpg,0.0,0.03497,35.0,0,1
000000396441.jpg,0.494588,0.03393,28.3,26,0
000000488739.jpg,0.487022,0.0305,38.5,16,0
000000472682.jpg,0.715566,0.02977,31.1,9,0
000000285694.jpg,0.569455,0.03474,44.1,2,1
000000001024.jpg,0.463483,0.03545,29.1,1,1
000000049950.jpg,0.570949,0.03191,37.7,3,0
000000498893.jpg,0.648176,0.03263,36.4,3,0
000000464488.jpg,0.485285,0.03354,30.2,2,0
000000210562.jpg,0.631879,0.03235,32.0,1,0
000000046767.jpg,0.477228,0.03747,26.8,4,1
000000183371.jpg,0.442797,0.0319,27.7,5,0
000000461157.jpg,0.788146,0.0346,39.7,2,1
000000519473.jpg,0.544799,0.03429,30.9,19,0
000000278207.jpg,0.514802,0.03621,36.5,15,1
000000579270.jpg,0.637078,0.03154,39.7,5,0
000000177457.jpg,0.509215,0.03224,27.7,7,0
000000569137.jpg,0.777387,0.03665,37.7,1,1
000000429626.jpg,0.416047,0.0388,41.4,2,1
000000174445.jpg,0.493383,0.04012,33.8,9,1
000000496827.jpg,0.406308,0.03636,18.7,3,1
000000299990.jpg,0.617392,0.04167,25.8,6,1
000000240204.jpg,0.392099,0.03323,32.0,5,0
000000187530.jpg,0.278188,0.03588,26.0,2,1
000000417920.jpg,0.748206,0.03357,30.8,2,0
000000043222.jpg,0.4919,0.03218,38.3,31,0
000000446326.jpg,0.52377,0.03449,35.6,3,0
000000406892.jpg,0.641724,0.03094,22.7,2,0
000000315809.jpg,0.331071,0.03411,30.2,2,0
000000270725.jpg,0.595163,0.03682,35.5,9,1
000000548023.jpg,0.564703,0.03503,35.7,18,1
000000149778.jpg,0.561518,0.03395,30.9,13,0
000000326579.jpg,0.622459,0.03125,38.9,6,0
000000012254.jpg,0.479471,0.03265,36.8,11,0
000000550344.jpg,0.582283,0.02935,34.0,3,0
000000495566.jpg,0.302311,0.03193,22.2,1,0
000000431320.jpg,0.557002,0.03211,30.0,1,0
000000136352.jpg,0.664285,0.03484,24.5,2,1
000000474631.jpg,0.769818,0.03183,37.0,2,0
000000167172.jpg,0.521323,0.03121,27.7,2,0
000000017836.jpg,0.581859,0.03634,32.8,9,1
000000356329.jpg,0.700789,0.03885,25.5,6,1
000000395196.jpg,0.526162,0.03978,25.0,1,1
000000552666.jpg,0.481981,0.0385,34.4,2,1
000000525156.jpg,0.667049,0.03488,33.3,3,1
000000082387.jpg,0.673367,0.0326,28.0,7,0
000000105982.jpg,0.848121,0.03521,37.3,1,1
000000209406.jpg,0.0,0.03632,32.8,0,1
000000552952.jpg,0.533351,0.0355,29.6,3,1
000000183727.jpg,0.877868,0.0316,41.4,1,0
000000006467.jpg,0.25222,0.03918,27.6,1,1
000000220170.jpg,0.447392,0.03506,29.8,7,1
000000039283.jpg,0.58408,0.03281,29.4,5,0
000000530414.jpg,0.646992,0.0366,28.6,4,1
000000009932.jpg,0.42597,0.03358,36.2,7,0
000000552743.jpg,0.535732,0.0307,40.7,9,0
000000117874.jpg,0.62232,0.03121,26.7,2,0
000000188008.jpg,0.461426,0.03805,36.1,3,1
000000138300.jpg,0.558677,0.03345,26.0,9,0
000000222109.jpg,0.784372,0.03337,25.0,3,0
000000222287.jpg,0.379388,0.0303,33.3,5,0
000000093987.jpg,0.483365,0.03199,42.1,2,0
000000279912.jpg,0.866815,0.03713,35.0,1,1
000000242800.jpg,0.565887,0.03706,29.1,2,1
000000442046.jpg,0.579626,0.04057,42.6,6,1
000000444327.jpg,0.752308,0.03844,29.8,1,1
000000215694.jpg,0.396129,0.04069,18.5,1,1
000000426871.jpg,0.72124,0.03939,28.3,2,1
000000309723.jpg,0.25033,0.04364,27.4,1,1
000000481637.jpg,0.712419,0.03874,31.1,7,1
000000373241.jpg,0.0,0.04115,26.7,0,1
000000527284.jpg,0.311308,0.03819,30.5,1,1
000000480580.jpg,0.762011,0.03799,40.6,1,1
000000438325.jpg,0.574805,0.03621,28.3,5,1
000000470557.jpg,0.471867,0.0357,24.5,3,1
000000333531.jpg,0.610924,0.03671,29.8,14,1
000000017469.jpg,0.498656,0.03477,25.5,3,1
000000143278.jpg,0.333295,0.03272,37.0,3,0
000000354887.jpg,0.298499,0.02986,17.5,1,0
000000505306.jpg,0.503287,0.03871,34.4,2,1
000000344981.jpg,0.479501,0.04029,24.1,2,1
000000387894.jpg,0.737322,0.03851,34.4,2,1
000000120711.jpg,0.636898,0.03923,34.8,7,1
000000073046.jpg,0.546118,0.03739,30.4,9,1
000000186704.jpg,0.416578,0.0396,24.6,3,1
000000392609.jpg,0.440253,0.04128,30.8,5,1
000000284294.jpg,0.534276,0.03685,29.8,5,1
000000289475.jpg,0.898328,0.03786,34.9,2,1
000000404410.jpg,0.402691,0.03511,20.8,2,1
000000138439.jpg,0.882938,0.03617,36.5,2,1
000000039980.jpg,0.827524,0.03406,38.3,2,0
000000417816.jpg,0.582829,0.03025,37.3,4,0
000000028055.jpg,0.536758,0.0321,35.2,7,0
000000327467.jpg,0.476514,0.03129,39.3,35,0
000000556093.jpg,0.785978,0.02977,20.0,8,0
000000227916.jpg,0.319346,0.03205,23.4,6,0
000000078558.jpg,0.792226,0.04628,36.9,16,1
000000021584.jpg,0.647482,0.03079,17.5,2,0
000000280890.jpg,0.601027,0.02864,30.2,1,0
000000409908.jpg,0.486911,0.02787,25.6,4,0
000000503039.jpg,0.676624,0.03383,31.5,4,0
000000334479.jpg,0.355812,0.0323,37.5,16,0
000000100745.jpg,0.503839,0.02885,22.5,3,0
000000042933.jpg,0.542661,0.03295,28.8,6,0
000000030833.jpg,0.57492,0.0317,32.7,15,0
000000120040.jpg,0.857153,0.03923,36.9,1,1
000000451209.jpg,0.587175,0.03089,34.6,3,0
000000449470.jpg,0.750083,0.03115,27.7,1,0
000000053029.jpg,0.582975,0.03105,30.6,6,0
000000562132.jpg,0.509803,0.03093,28.3,6,0
000000378593.jpg,0.619375,0.02842,37.0,5,0
000000451907.jpg,0.499688,0.03043,39.2,1,0
000000202126.jpg,0.509312,0.02994,40.7,11,0
000000186664.jpg,0.279707,0.03104,34.6,2,0
000000364966.jpg,0.0,0.031,29.8,0,0
000000343971.jpg,0.345247,0.03194,39.7,1,0
000000358627.jpg,0.552083,0.03859,41.2,3,1
000000442948.jpg,0.554131,0.032,20.5,26,0
000000552230.jpg,0.611036,0.0348,33.9,2,1
000000087523.jpg,0.462354,0.03839,26.3,2,1
000000227626.jpg,0.0,0.03814,29.3,0,1
000000542259.jpg,0.679832,0.03742,35.0,2,1
000000553178.jpg,0.824891,0.05048,44.7,1,1
000000254621.jpg,0.328378,0.05058,43.0,3,1
000000537609.jpg,0.528288,0.04163,40.3,2,1
000000443557.jpg,0.0,0.03976,29.0,0,1
000000529397.jpg,0.47122,0.03491,30.8,2,1
000000208755.jpg,0.646387,0.03444,28.8,8,0
000000172272.jpg,0.518801,0.03166,37.0,6,0
000000073018.jpg,0.488005,0.03038,26.1,6,0
000000299391.jpg,0.348659,0.03021,23.8,4,0
000000007441.jpg,0.673403,0.03029,21.4,8,0
000000562263.jpg,0.384584,0.03185,32.0,5,0
000000451685.jpg,0.457019,0.03181,30.6,1,0
000000074350.jpg,0.487088,0.03443,28.3,16,0
000000343463.jpg,0.62446,0.03711,38.5,3,1
000000306112.jpg,0.518729,0.03399,39.0,8,0
000000036945.jpg,0.582104,0.03556,19.6,15,1
000000320392.jpg,0.72448,0.03827,38.8,2,1
000000133952.jpg,0.427139,0.04031,33.8,1,1
000000432407.jpg,0.541291,0.03418,40.6,1,0
000000209612.jpg,0.817377,0.04104,30.8,2,1
000000085477.jpg,0.618041,0.03221,40.4,8,0
000000007995.jpg,0.399401,0.0357,30.2,5,1
000000433175.jpg,0.322316,0.03392,35.7,1,0
000000521330.jpg,0.614822,0.02999,34.0,4,0
000000485388.jpg,0.520766,0.032,39.7,3,0
000000197905.jpg,0.614021,0.02958,43.9,1,0
000000213201.jpg,0.430599,0.03112,31.2,3,0
000000551948.jpg,0.908694,0.02952,22.0,1,0
000000570595.jpg,0.52981,0.02902,34.8,14,0
000000560595.jpg,0.572107,0.03578,26.0,2,1
000000433162.jpg,0.460846,0.03517,31.5,2,1
000000314490.jpg,0.628382,0.03791,24.5,3,1
000000196181.jpg,0.581159,0.03943,31.7,2,1
000000204148.jpg,0.620626,0.04212,28.1,1,1
000000192396.jpg,0.899571,0.03759,31.6,1,1
000000074922.jpg,0.542827,0.03164,25.6,2,0
000000271045.jpg,0.594908,0.03444,27.5,6,0
000000359769.jpg,0.591223,0.03802,28.3,13,1
000000576090.jpg,0.40132,0.03399,25.5,1,0
000000237900.jpg,0.479942,0.03084,28.3,10,0
000000511889.jpg,0.784042,0.03566,33.3,2,1
000000040353.jpg,0.413371,0.03267,32.7,2,0
000000419321.jpg,0.444235,0.03798,21.8,7,1
000000134444.jpg,0.510794,0.02909,35.4,13,0
000000197822.jpg,0.518333,0.02755,30.2,12,0
000000353040.jpg,0.464438,0.02866,27.9,3,0
000000195139.jpg,0.619294,0.03352,27.5,8,0
000000428270.jpg,0.523871,0.03114,37.0,14,0
000000383290.jpg,0.733904,0.02909,29.5,4,0
000000247924.jpg,0.30861,0.03306,34.0,2,0
000000236696.jpg,0.668994,0.03055,34.0,2,0
000000351491.jpg,0.580585,0.03317,30.2,6,0
000000290190.jpg,0.669057,0.04166,27.7,2,1
000000096135.jpg,0.633016,0.03165,23.9,4,0
000000312264.jpg,0.432564,0.03245,30.8,1,0
000000559767.jpg,0.598607,0.03439,35.6,23,0
000000077210.jpg,0.348302,0.0294,31.4,3,0
000000264754.jpg,0.526006,0.0304,37.7,6,0
000000472574.jpg,0.586165,0.02853,37.5,4,0
000000005346.jpg,0.0,0.03682,34.5,0,1
000000119336.jpg,0.790266,0.03043,25.0,2,0
000000332370.jpg,0.626197,0.02919,34.8,6,0
000000576036.jpg,0.504017,0.03083,25.0,5,0
000000381225.jpg,0.599,0.03197,21.7,2,0
000000256826.jpg,0.685711,0.0288,31.1,5,0
000000070144.jpg,0.591967,0.03295,29.4,7,0
000000008993.jpg,0.563936,0.03108,36.5,7,0
000000452425.jpg,0.508567,0.04127,32.4,2,1
000000374879.jpg,0.473107,0.03716,33.3,12,1
000000446666.jpg,0.475368,0.03818,35.5,3,1
000000299070.jpg,0.823227,0.03716,34.5,2,1
000000063653.jpg,0.532909,0.03663,35.6,6,1
000000100051.jpg,0.479482,0.03703,31.0,1,1
000000059049.jpg,0.53616,0.03318,37.5,2,0
000000209984.jpg,0.924056,0.03975,41.3,2,1
000000056774.jpg,0.569327,0.03699,39.1,5,1
000000303860.jpg,0.624186,0.0394,30.5,3,1
000000274540.jpg,0.304975,0.03204,29.2,2,0
000000399823.jpg,0.692467,0.03132,19.0,2,0
000000191853.jpg,0.492304,0.03834,37.3,12,1
000000025928.jpg,0.487542,0.03715,38.5,5,1
000000048450.jpg,0.390773,0.0367,32.1,4,1
000000060331.jpg,0.894521,0.0396,31.6,2,1
000000400725.jpg,0.454453,0.03968,27.6,6,1
000000201228.jpg,0.697138,0.03166,34.0,2,0
000000118303.jpg,0.655198,0.03556,27.8,2,1
000000140764.jpg,0.616577,0.03631,29.8,5,1
000000378973.jpg,0.412806,0.03577,33.3,9,1
000000375303.jpg,0.581885,0.03451,30.9,4,0
000000033973.jpg,0.482645,0.03461,26.4,12,1
000000380681.jpg,0.816632,0.03404,39.7,1,0
000000379103.jpg,0.76181,0.03308,26.5,2,0
000000181492.jpg,0.500023,0.03367,38.3,6,0
000000430313.jpg,0.263602,0.03074,37.3,1,0
000000515683.jpg,0.429754,0.03369,35.1,14,0
000000519698.jpg,0.831812,0.03398,30.4,3,0
000000048186.jpg,0.64146,0.03921,39.4,8,1
000000071465.jpg,0.623312,0.03249,23.4,3,0
000000510750.jpg,0.435723,0.03171,38.2,15,0
000000107174.jpg,0.503835,0.03798,29.8,4,1
000000176741.jpg,0.74193,0.0371,32.2,3,1
000000378197.jpg,0.40901,0.03894,25.4,4,1
000000218112.jpg,0.641809,0.03633,29.1,2,1
000000546995.jpg,0.394154,0.04151,34.8,1,1
