Image,Avg. Confidence,Response Time(s),CPU Consumption(%),Detection boxes,SKMeans_Cluster
000000053159.jpg,0.610568,0.05958,41.0,16,0
000000571436.jpg,0.523508,0.06276,33.7,7,0
000000446972.jpg,0.489755,0.06577,38.1,6,0
000000049036.jpg,0.464522,0.06224,38.0,7,0
000000069327.jpg,0.546766,0.05952,35.9,3,0
000000357530.jpg,0.458409,0.05721,38.2,4,0
000000181257.jpg,0.631602,0.05959,36.3,14,0
000000097335.jpg,0.499619,0.06248,41.9,23,0
000000530169.jpg,0.903606,0.05371,44.9,2,0
000000456295.jpg,0.780744,0.06277,40.0,4,0
000000043052.jpg,0.864172,0.05796,39.4,2,0
000000060258.jpg,0.613204,0.06315,30.0,16,0
000000275803.jpg,0.527516,0.06103,37.8,3,0
000000386366.jpg,0.602403,0.08049,40.6,20,1
000000128540.jpg,0.660188,0.05625,38.5,1,0
000000121404.jpg,0.570535,0.07839,32.8,5,1
000000426770.jpg,0.780163,0.05958,38.7,7,0
000000128774.jpg,0.952147,0.06204,39.8,1,0
000000013884.jpg,0.583479,0.05801,39.1,4,0
000000074360.jpg,0.513577,0.06332,39.6,9,0
000000497022.jpg,0.632425,0.0621,38.6,5,0
000000202045.jpg,0.487867,0.05883,34.1,9,0
000000209134.jpg,0.29846,0.05065,36.7,2,0
000000288849.jpg,0.565612,0.06086,46.8,8,0
000000501305.jpg,0.67491,0.06459,33.3,9,0
000000458151.jpg,0.735261,0.05648,39.2,5,0
000000101881.jpg,0.523717,0.06432,35.9,4,0
000000518221.jpg,0.790611,0.05674,37.9,4,0
000000254055.jpg,0.681818,0.05957,42.7,2,0
000000140137.jpg,0.353711,0.08311,34.6,17,1
000000524251.jpg,0.783552,0.06112,33.0,2,0
000000012287.jpg,0.572479,0.06187,40.8,17,0
000000532987.jpg,0.826898,0.0499,35.1,2,0
000000151715.jpg,0.38183,0.05993,35.2,5,0
000000504855.jpg,0.0,0.05929,38.1,0,0
000000504855.jpg,0.0,0.05929,38.1,0,0
000000504855.jpg,0.0,0.05929,38.1,0,0
000000168860.jpg,0.0,0.05929,39.8,0,0
000000168860.jpg,0.0,0.05929,39.8,0,0
000000168860.jpg,0.0,0.05929,39.8,0,0
000000572002.jpg,0.0,0.05929,42.6,0,0
000000572002.jpg,0.0,0.05929,42.6,0,0
000000572002.jpg,0.0,0.05929,42.6,0,0
000000004900.jpg,0.686735,0.05818,32.6,11,0
000000512348.jpg,0.462131,0.06405,35.4,6,0
000000088328.jpg,0.627897,0.06621,40.2,2,0
000000266088.jpg,0.744197,0.05642,31.6,4,0
000000556797.jpg,0.673668,0.07161,41.5,2,1
000000428678.jpg,0.40062,0.07895,39.1,2,1
000000311376.jpg,0.683442,0.06265,37.0,6,0
000000137598.jpg,0.710543,0.0606,40.4,4,0
000000079803.jpg,0.478246,0.0684,44.0,2,0
000000489878.jpg,0.880061,0.06414,36.0,2,0
000000295600.jpg,0.653919,0.05835,41.4,4,0
000000104464.jpg,0.620918,0.06128,39.4,3,0
000000053693.jpg,0.326042,0.06326,41.1,1,0
000000012564.jpg,0.715271,0.07454,50.4,3,1
000000152416.jpg,0.62768,0.0574,42.0,10,0
000000145707.jpg,0.763095,0.06397,42.4,2,0
000000121979.jpg,0.364599,0.06103,37.4,2,0
000000090504.jpg,0.654264,0.05968,44.1,11,0
000000154784.jpg,0.589271,0.0627,28.4,13,0
000000400034.jpg,0.45856,0.05505,42.2,6,0
000000358846.jpg,0.620754,0.05785,34.1,1,0
000000145556.jpg,0.597872,0.05674,31.3,23,0
000000173036.jpg,0.370632,0.05511,34.2,3,0
000000351162.jpg,0.518721,0.05744,37.4,35,0
000000201279.jpg,0.585849,0.06039,40.8,6,0
000000158496.jpg,0.786993,0.05982,31.5,1,0
000000224939.jpg,0.675427,0.06122,34.8,3,0
000000008903.jpg,0.803145,0.06626,42.6,1,0
000000276784.jpg,0.465993,0.05268,37.3,24,0
000000000180.jpg,0.785973,0.05873,43.6,1,0
000000452655.jpg,0.585218,0.06101,36.5,6,0
000000341165.jpg,0.653204,0.06092,38.0,4,0
000000191043.jpg,0.792329,0.07909,43.4,2,1
000000538189.jpg,0.31053,0.06439,36.5,2,0
000000539715.jpg,0.454911,0.06154,36.8,7,0
000000260985.jpg,0.812519,0.06274,38.1,1,0
000000508970.jpg,0.937663,0.06243,37.0,1,0
000000170117.jpg,0.594274,0.06395,35.6,3,0
000000056940.jpg,0.475741,0.06289,31.2,2,0
000000018353.jpg,0.528024,0.06344,36.0,5,0
000000394707.jpg,0.812428,0.06918,33.3,3,0
000000190287.jpg,0.0,0.06571,38.3,0,0
000000218810.jpg,0.410133,0.07536,39.3,1,1
000000023414.jpg,0.503511,0.0617,36.2,5,0
000000274610.jpg,0.506259,0.08289,35.4,12,1
000000489120.jpg,0.883861,0.0649,42.0,3,0
000000383421.jpg,0.438037,0.05918,29.4,5,0
000000122280.jpg,0.720597,0.05726,44.9,4,0
000000336380.jpg,0.567341,0.05819,39.6,4,0
000000519307.jpg,0.908167,0.05944,40.0,4,0
000000416433.jpg,0.396465,0.07765,39.0,1,1
000000129555.jpg,0.510399,0.06348,36.3,13,0
000000472604.jpg,0.545087,0.06698,39.8,9,0
000000571463.jpg,0.678279,0.06659,40.5,12,0
000000539272.jpg,0.822356,0.06054,34.1,2,0
000000294511.jpg,0.461566,0.0605,38.1,11,0
000000069580.jpg,0.416458,0.05931,36.4,6,0
000000132930.jpg,0.657837,0.05949,38.5,5,0
000000373724.jpg,0.567743,0.06159,36.8,5,0
000000313604.jpg,0.595475,0.06074,33.7,8,0
000000142049.jpg,0.636888,0.05708,32.6,17,0
000000526699.jpg,0.470412,0.06435,34.0,6,0
000000356799.jpg,0.720038,0.05745,35.3,5,0
000000282801.jpg,0.858458,0.05908,38.7,2,0
000000002340.jpg,0.862821,0.05448,32.9,3,0
000000381376.jpg,0.60487,0.05516,45.7,22,0
000000243326.jpg,0.657522,0.06073,34.8,5,0
000000492483.jpg,0.569092,0.06215,30.8,2,0
000000117590.jpg,0.579554,0.05696,38.2,2,0
000000173606.jpg,0.6927,0.06012,31.4,6,0
000000394778.jpg,0.287934,0.06459,40.9,1,0
000000102022.jpg,0.784971,0.06279,40.7,5,0
000000239690.jpg,0.716454,0.06423,32.0,10,0
000000373334.jpg,0.498504,0.06284,35.0,21,0
000000460957.jpg,0.795762,0.05911,35.9,5,0
000000273754.jpg,0.738361,0.06223,31.9,2,0
000000375217.jpg,0.407966,0.06183,36.3,1,0
000000093759.jpg,0.39617,0.07646,42.5,1,1
000000368975.jpg,0.585388,0.06276,42.3,7,0
000000121725.jpg,0.607131,0.0413,27.4,10,0
000000526823.jpg,0.728898,0.06038,32.6,2,0
000000331681.jpg,0.423785,0.06911,33.3,6,0
000000052451.jpg,0.558659,0.06468,34.0,1,0
000000352825.jpg,0.875735,0.06345,32.3,1,0
000000118592.jpg,0.812159,0.06127,42.2,2,0
000000241612.jpg,0.807987,0.06032,39.0,2,0
000000122797.jpg,0.486571,0.05852,31.0,3,0
000000138942.jpg,0.597507,0.06867,40.8,6,0
000000271811.jpg,0.63885,0.06408,37.3,4,0
000000484160.jpg,0.455137,0.065,40.7,7,0
000000253623.jpg,0.580345,0.06138,40.8,1,0
000000086478.jpg,0.445791,0.06273,32.3,17,0
000000153478.jpg,0.864254,0.06093,35.4,5,0
000000522056.jpg,0.809977,0.0559,41.1,3,0
000000196693.jpg,0.654576,0.05669,38.5,6,0
000000274284.jpg,0.410159,0.06414,38.3,21,0
000000013726.jpg,0.747153,0.0696,32.7,7,1
000000349674.jpg,0.842854,0.05695,36.0,2,0
000000134943.jpg,0.71123,0.06193,33.3,3,0
000000450512.jpg,0.623197,0.05331,41.8,8,0
000000342481.jpg,0.809847,0.0677,38.4,1,0
000000557362.jpg,0.377573,0.06204,39.2,5,0
000000246634.jpg,0.48102,0.06164,43.9,1,0
000000458203.jpg,0.49836,0.05761,41.9,3,0
000000216394.jpg,0.5814,0.06638,31.4,14,0
000000471720.jpg,0.910401,0.06111,33.7,1,0
000000523261.jpg,0.548536,0.06436,30.0,6,0
000000306056.jpg,0.576016,0.06159,36.5,11,0
000000401530.jpg,0.326104,0.0625,40.4,1,0
000000132190.jpg,0.545844,0.06032,40.0,7,0
000000272144.jpg,0.665051,0.0609,35.2,5,0
000000570240.jpg,0.49949,0.0573,30.8,3,0
000000250986.jpg,0.0,0.0593,33.0,0,0
000000532758.jpg,0.557487,0.0601,29.5,5,0
000000301840.jpg,0.520488,0.06011,40.0,14,0
000000086002.jpg,0.942383,0.06243,40.2,2,0
000000201227.jpg,0.703302,0.06492,38.3,1,0
000000381866.jpg,0.7752,0.05965,37.4,6,0
000000488332.jpg,0.676786,0.06154,31.5,5,0
000000507030.jpg,0.666889,0.06269,50.0,14,0
000000490807.jpg,0.730293,0.0524,37.6,2,0
000000463978.jpg,0.0,0.08618,32.6,0,1
000000381883.jpg,0.510304,0.06172,41.9,21,0
000000013693.jpg,0.406232,0.06226,43.3,2,0
000000393589.jpg,0.622797,0.0674,40.0,1,0
000000039050.jpg,0.364666,0.06128,39.2,2,0
000000540151.jpg,0.576341,0.06461,35.2,7,0
000000293770.jpg,0.697867,0.05805,36.6,2,0
000000437653.jpg,0.595366,0.057,37.9,6,0
000000578486.jpg,0.598587,0.05963,35.1,4,0
000000400036.jpg,0.62144,0.06272,36.9,7,0
000000215926.jpg,0.64867,0.0559,25.6,3,0
000000090273.jpg,0.755477,0.06479,35.5,1,0
000000019274.jpg,0.729176,0.06307,43.2,4,0
000000426730.jpg,0.61373,0.06432,37.5,10,0
000000234003.jpg,0.376865,0.06699,36.8,2,0
000000324571.jpg,0.423872,0.06495,35.2,6,0
000000276043.jpg,0.555416,0.05867,37.4,3,0
000000443282.jpg,0.51631,0.05972,37.8,1,0
000000232403.jpg,0.403973,0.06138,38.1,5,0
000000357037.jpg,0.452213,0.06805,37.4,3,0
000000374141.jpg,0.696893,0.06423,38.2,2,0
000000434643.jpg,0.558811,0.07338,41.6,3,1
000000430443.jpg,0.757626,0.05664,42.5,3,0
000000104897.jpg,0.456411,0.06062,41.7,14,0
000000053848.jpg,0.661317,0.05988,37.5,5,0
000000007462.jpg,0.855864,0.06102,38.2,2,0
000000179634.jpg,0.738858,0.06238,35.4,3,0
000000021485.jpg,0.841173,0.06461,34.3,3,0
000000006769.jpg,0.612687,0.06408,34.9,3,0
000000213613.jpg,0.885116,0.06127,37.1,5,0
000000295955.jpg,0.570085,0.06025,42.3,6,0
000000518668.jpg,0.482455,0.05894,37.2,24,0
000000321078.jpg,0.793099,0.06753,38.5,3,0
000000180254.jpg,0.654129,0.06087,38.0,4,0
000000011750.jpg,0.899575,0.05469,47.4,3,0
000000369635.jpg,0.524598,0.06372,37.3,7,0
000000220093.jpg,0.586977,0.08271,32.3,16,1
000000472385.jpg,0.531287,0.05801,36.7,3,0
000000163885.jpg,0.512489,0.06126,31.9,3,0
000000499032.jpg,0.613333,0.06378,41.2,4,0
000000295139.jpg,0.453401,0.05727,31.3,7,0
000000366318.jpg,0.723574,0.06203,38.5,5,0
000000016923.jpg,0.881365,0.06079,30.8,3,0
000000095259.jpg,0.375966,0.05782,38.3,1,0
000000358275.jpg,0.663204,0.06577,37.0,17,0
000000422514.jpg,0.602367,0.06175,29.5,8,0
000000288689.jpg,0.554765,0.0616,36.5,2,0
000000163448.jpg,0.0,0.07429,39.0,0,1
000000168871.jpg,0.579944,0.05879,45.5,2,0
000000471612.jpg,0.419161,0.08067,37.5,4,1
000000150047.jpg,0.50756,0.06338,33.0,3,0
000000357901.jpg,0.457765,0.07845,39.8,3,1
000000348762.jpg,0.637003,0.05561,36.4,6,0
000000449067.jpg,0.0,0.06313,36.5,0,0
000000449067.jpg,0.0,0.06313,36.5,0,0
000000386949.jpg,0.0,0.06313,37.9,0,0
000000386949.jpg,0.0,0.06313,37.9,0,0
000000219531.jpg,0.402467,0.05769,37.0,6,0
000000367138.jpg,0.349083,0.06322,37.3,3,0
000000320460.jpg,0.540084,0.06212,35.1,1,0
000000542659.jpg,0.695653,0.06297,37.4,17,0
000000562603.jpg,0.702228,0.06492,38.4,6,0
000000125808.jpg,0.914836,0.06286,43.9,1,0
000000305360.jpg,0.59849,0.0695,46.6,5,1
000000319947.jpg,0.891975,0.07537,42.0,2,1
000000223250.jpg,0.609643,0.06966,42.9,11,1
000000536769.jpg,0.715589,0.0612,37.3,4,0
000000080715.jpg,0.692991,0.06771,38.5,5,0
000000501476.jpg,0.497183,0.06314,34.0,7,0
000000360829.jpg,0.618859,0.06148,39.4,14,0
000000375817.jpg,0.844633,0.06044,25.6,6,0
000000011131.jpg,0.778891,0.06197,30.0,2,0
000000016321.jpg,0.562853,0.06835,38.1,2,0
000000026089.jpg,0.500109,0.05578,41.8,12,0
000000101709.jpg,0.80783,0.06243,38.6,4,0
000000566966.jpg,0.477209,0.06253,37.8,23,0
000000312566.jpg,0.757874,0.05932,40.2,2,0
000000548997.jpg,0.511838,0.05761,26.9,18,0
000000537251.jpg,0.782634,0.06092,43.6,1,0
000000397646.jpg,0.854135,0.06495,35.0,2,0
000000493825.jpg,0.602837,0.05619,37.0,3,0
000000204734.jpg,0.637023,0.06191,44.0,6,0
000000418145.jpg,0.502697,0.06276,30.0,7,0
000000446417.jpg,0.582126,0.06131,37.6,10,0
000000560521.jpg,0.76501,0.05245,36.3,7,0
000000362578.jpg,0.767121,0.06152,33.0,4,0
000000126087.jpg,0.751324,0.05896,32.6,4,0
000000224964.jpg,0.552074,0.06373,35.0,3,0
000000311719.jpg,0.38474,0.06148,39.0,2,0
000000021605.jpg,0.583887,0.06087,36.4,15,0
000000238334.jpg,0.726052,0.06011,33.7,9,0
000000115120.jpg,0.720581,0.06145,38.6,1,0
000000423307.jpg,0.642566,0.06065,34.8,4,0
000000327428.jpg,0.591392,0.05787,37.9,4,0
000000068831.jpg,0.634906,0.06216,37.8,3,0
000000293774.jpg,0.470445,0.06271,35.1,2,0
000000243010.jpg,0.434857,0.06235,31.9,16,0
000000342014.jpg,0.595962,0.06267,32.2,23,0
000000386044.jpg,0.676442,0.06412,40.5,8,0
000000525330.jpg,0.921886,0.05732,38.0,2,0
000000253650.jpg,0.67314,0.06045,43.3,5,0
000000403199.jpg,0.462434,0.05074,39.8,9,0
000000072586.jpg,0.566009,0.06208,36.0,16,0
000000115964.jpg,0.514003,0.06403,40.5,20,0
000000295110.jpg,0.529075,0.06436,50.5,37,0
000000394730.jpg,0.862066,0.07396,34.5,2,1
000000528335.jpg,0.656509,0.05408,30.4,5,0
000000299851.jpg,0.584537,0.06328,28.6,4,0
000000396644.jpg,0.601918,0.05503,36.1,10,0
000000542107.jpg,0.449948,0.06065,42.3,16,0
000000545810.jpg,0.739221,0.05945,41.2,10,0
000000457044.jpg,0.594014,0.06287,30.5,2,0
000000432960.jpg,0.657441,0.06209,39.8,15,0
000000238157.jpg,0.478576,0.06445,33.3,3,0
000000328237.jpg,0.805364,0.06076,38.0,4,0
000000507034.jpg,0.35752,0.06284,31.5,2,0
000000351639.jpg,0.464308,0.06343,37.1,9,0
000000004701.jpg,0.625142,0.05956,43.3,2,0
000000451870.jpg,0.878545,0.06979,32.7,2,1
000000509670.jpg,0.702946,0.06204,36.3,3,0
000000240066.jpg,0.640659,0.05718,38.7,3,0
000000121756.jpg,0.634098,0.06281,40.6,6,0
000000207193.jpg,0.411139,0.0657,31.7,1,0
000000017787.jpg,0.422828,0.06281,28.9,4,0
000000510148.jpg,0.694609,0.05861,39.8,6,0
000000367948.jpg,0.628206,0.05722,45.0,4,0
000000502720.jpg,0.460432,0.06047,36.3,9,0
000000575611.jpg,0.511062,0.05999,27.9,6,0
000000082289.jpg,0.670513,0.06406,41.0,9,0
000000509334.jpg,0.863698,0.0609,31.5,4,0
000000498646.jpg,0.372502,0.07652,41.6,2,1
000000577602.jpg,0.623909,0.05806,42.6,6,0
000000382680.jpg,0.486486,0.05699,33.3,31,0
000000383408.jpg,0.60462,0.06151,35.9,10,0
000000129114.jpg,0.497427,0.07639,38.3,6,1
000000563969.jpg,0.544229,0.06067,39.2,15,0
000000333948.jpg,0.546462,0.05626,41.3,7,0
000000068768.jpg,0.644987,0.05952,41.0,2,0
000000306006.jpg,0.497964,0.0637,35.5,12,0
000000054356.jpg,0.61976,0.06071,34.7,6,0
000000349359.jpg,0.561919,0.06297,36.5,6,0
000000390860.jpg,0.659793,0.06587,39.6,5,0
000000471075.jpg,0.505541,0.0544,37.9,16,0
000000124475.jpg,0.555529,0.05977,39.4,2,0
000000540409.jpg,0.525606,0.064,29.8,3,0
000000033975.jpg,0.474625,0.07686,37.9,9,1
000000055185.jpg,0.453912,0.06426,33.3,12,0
000000413194.jpg,0.567983,0.0578,40.8,4,0
000000373931.jpg,0.868217,0.06436,39.6,2,0
000000428661.jpg,0.382545,0.08322,33.1,1,1
000000558680.jpg,0.753908,0.05735,29.3,4,0
000000424491.jpg,0.83438,0.06318,42.3,12,0
000000235379.jpg,0.698642,0.05852,29.8,1,0
000000005515.jpg,0.554081,0.0829,34.6,1,1
000000567386.jpg,0.527206,0.06348,32.7,11,0
000000547564.jpg,0.540841,0.06623,35.2,9,0
000000539308.jpg,0.569389,0.07668,37.7,2,1
000000206180.jpg,0.428062,0.06411,28.9,13,0
000000581315.jpg,0.685305,0.08085,30.5,7,1
000000264549.jpg,0.62498,0.05779,41.8,9,0
000000107010.jpg,0.862055,0.06027,42.7,2,0
000000532545.jpg,0.789053,0.06108,43.4,1,0
000000020190.jpg,0.469357,0.06364,36.2,4,0
000000560985.jpg,0.291327,0.06539,26.7,1,0
000000169083.jpg,0.591063,0.06205,38.0,10,0
000000269773.jpg,0.920401,0.05534,46.4,2,0
000000071950.jpg,0.429995,0.0608,43.3,1,0
000000285515.jpg,0.724768,0.05077,35.5,11,0
000000458038.jpg,0.78419,0.06435,43.5,2,0
000000004819.jpg,0.57059,0.05487,40.7,12,0
000000262567.jpg,0.839378,0.05499,42.2,4,0
000000020143.jpg,0.611192,0.06088,36.8,9,0
000000407554.jpg,0.587289,0.06164,42.7,5,0
000000558446.jpg,0.525465,0.05942,34.1,2,0
000000386180.jpg,0.30323,0.06079,36.0,4,0
000000196670.jpg,0.682908,0.05565,41.6,11,0
000000032210.jpg,0.641309,0.06018,46.3,8,0
000000091799.jpg,0.830714,0.06677,44.8,4,0
000000531492.jpg,0.582026,0.05763,48.0,15,0
000000498062.jpg,0.469567,0.05883,35.6,14,0
000000521322.jpg,0.652745,0.06723,38.7,2,0
000000554025.jpg,0.639235,0.05419,37.8,4,0
000000491708.jpg,0.594454,0.06178,38.5,12,0
000000535311.jpg,0.617904,0.05871,37.2,7,0
000000374539.jpg,0.625718,0.05541,36.7,1,0
000000103950.jpg,0.767742,0.07436,44.2,2,1
000000148657.jpg,0.456263,0.06216,46.2,1,0
000000455919.jpg,0.799242,0.05845,42.3,2,0
000000217336.jpg,0.815268,0.05467,40.7,2,0
000000288185.jpg,0.742472,0.07147,44.1,2,1
000000393305.jpg,0.621108,0.06121,40.2,16,0
000000152683.jpg,0.634758,0.06393,35.9,2,0
000000136605.jpg,0.579373,0.0778,40.2,14,1
000000379990.jpg,0.727186,0.06208,42.9,2,0
000000091439.jpg,0.609383,0.05749,41.9,3,0
000000521434.jpg,0.524979,0.05533,46.7,10,0
000000253610.jpg,0.451626,0.05858,43.8,4,0
000000512556.jpg,0.490351,0.06497,41.7,4,0
000000354325.jpg,0.781518,0.0737,41.9,2,1
000000191455.jpg,0.419197,0.05926,40.4,1,0
000000116285.jpg,0.601517,0.06202,35.6,2,0
000000399115.jpg,0.445734,0.05811,40.2,25,0
000000080250.jpg,0.397873,0.06287,34.4,2,0
000000006389.jpg,0.868279,0.06106,47.6,1,0
000000244473.jpg,0.758455,0.05311,42.4,3,0
000000071905.jpg,0.546481,0.08171,50.0,12,1
000000210349.jpg,0.574938,0.06028,39.4,7,0
000000301391.jpg,0.582428,0.05545,46.4,9,0
000000109205.jpg,0.575941,0.05844,32.5,4,0
000000537614.jpg,0.678986,0.0567,34.1,4,0
000000038712.jpg,0.743947,0.05702,42.4,7,0
000000342356.jpg,0.594031,0.07646,38.4,13,1
000000001750.jpg,0.545555,0.05608,44.6,6,0
000000365524.jpg,0.868885,0.07462,46.9,1,1
000000342548.jpg,0.624618,0.0644,41.1,9,0
000000209473.jpg,0.46895,0.05881,42.3,3,0
000000106257.jpg,0.640112,0.0575,39.5,2,0
000000553565.jpg,0.514265,0.06222,39.2,6,0
000000185575.jpg,0.890684,0.0741,33.9,5,1
000000231599.jpg,0.891982,0.05007,33.8,1,0
000000102572.jpg,0.926978,0.06217,34.7,2,0
000000503513.jpg,0.726204,0.05994,44.6,5,0
000000051929.jpg,0.565285,0.05809,39.6,11,0
000000297217.jpg,0.4589,0.05926,37.4,4,0
000000260853.jpg,0.374369,0.05501,41.7,14,0
000000165540.jpg,0.0,0.05754,36.4,0,0
000000064464.jpg,0.448016,0.05737,36.8,16,0
000000408973.jpg,0.506256,0.05565,41.9,5,0
000000187076.jpg,0.863816,0.0581,29.1,3,0
000000444938.jpg,0.628282,0.06857,41.1,6,0
000000314351.jpg,0.516046,0.06061,42.4,21,0
000000222218.jpg,0.606691,0.05927,43.4,10,0
000000355364.jpg,0.530719,0.06125,48.7,5,0
000000520829.jpg,0.62911,0.05653,38.9,11,0
000000025781.jpg,0.807552,0.06223,43.3,1,0
000000346194.jpg,0.551173,0.05743,34.8,6,0
000000055102.jpg,0.625356,0.0542,51.0,2,0
000000209297.jpg,0.72333,0.05491,41.6,4,0
000000026877.jpg,0.426959,0.05938,45.6,3,0
000000546582.jpg,0.410951,0.05699,40.9,5,0
000000561945.jpg,0.719485,0.06079,40.0,2,0
000000070956.jpg,0.881684,0.05924,34.9,2,0
000000304090.jpg,0.497902,0.05536,40.0,6,0
000000153843.jpg,0.522019,0.05759,37.9,2,0
000000011389.jpg,0.0,0.06032,39.8,0,0
000000571209.jpg,0.587273,0.07007,43.8,9,1
000000396025.jpg,0.591579,0.05711,48.5,4,0
000000398363.jpg,0.849612,0.06118,39.2,1,0
000000218753.jpg,0.949069,0.05597,42.7,1,0
000000125786.jpg,0.517305,0.0556,44.7,2,0
000000298813.jpg,0.835453,0.06323,44.1,2,0
000000210202.jpg,0.816899,0.06027,40.2,2,0
000000273921.jpg,0.725724,0.05508,41.6,4,0
000000399963.jpg,0.633965,0.0639,38.3,5,0
000000322345.jpg,0.763124,0.06245,33.7,2,0
000000501043.jpg,0.658781,0.05865,40.2,10,0
000000105311.jpg,0.306902,0.06156,44.3,3,0
000000493217.jpg,0.413106,0.05654,41.4,1,0
000000223519.jpg,0.73007,0.05377,44.4,11,0
000000270768.jpg,0.868346,0.06224,42.5,3,0
000000406548.jpg,0.415516,0.05838,45.0,5,0
000000258250.jpg,0.610021,0.05848,33.3,11,0
000000533622.jpg,0.828204,0.06182,38.4,3,0
000000162024.jpg,0.68984,0.06171,38.8,5,0
000000391836.jpg,0.778476,0.06701,42.9,2,0
000000006150.jpg,0.638872,0.05898,38.9,2,0
000000077322.jpg,0.531959,0.05465,45.7,5,0
000000538185.jpg,0.813397,0.05629,33.7,1,0
000000374504.jpg,0.75042,0.05936,43.4,2,0
000000410989.jpg,0.497158,0.05373,49.5,29,0
000000051664.jpg,0.606324,0.05958,38.5,2,0
000000249559.jpg,0.796654,0.07044,38.9,3,1
000000457124.jpg,0.515507,0.05678,40.9,12,0
000000521308.jpg,0.0,0.05639,45.8,0,0
000000238852.jpg,0.46486,0.06622,46.7,2,0
000000484361.jpg,0.637485,0.05389,42.7,5,0
000000410542.jpg,0.68244,0.06698,27.2,5,0
000000168687.jpg,0.262905,0.06026,41.2,1,0
000000484976.jpg,0.579944,0.05803,40.7,2,0
000000054170.jpg,0.750448,0.05769,37.8,1,0
000000499265.jpg,0.530171,0.05341,35.0,6,0
000000075279.jpg,0.580901,0.0578,40.7,30,0
000000140586.jpg,0.599408,0.0621,32.3,22,0
000000528593.jpg,0.605104,0.05518,38.3,2,0
000000400209.jpg,0.703919,0.058,36.4,3,0
000000288239.jpg,0.552691,0.05717,33.3,5,0
000000276320.jpg,0.860328,0.05659,39.3,3,0
000000349700.jpg,0.588671,0.0539,42.6,6,0
000000519187.jpg,0.876099,0.05852,38.5,1,0
000000492475.jpg,0.585447,0.06214,32.2,17,0
000000277682.jpg,0.699314,0.0599,50.5,2,0
000000545166.jpg,0.880917,0.07351,50.4,1,1
000000337504.jpg,0.694763,0.05916,44.4,12,0
000000269128.jpg,0.61481,0.09846,39.5,14,1
000000278362.jpg,0.631486,0.06363,46.4,19,0
000000320032.jpg,0.747826,0.05768,35.6,2,0
000000160299.jpg,0.936647,0.05996,38.3,2,0
000000295030.jpg,0.539724,0.05668,34.9,7,0
000000439818.jpg,0.467188,0.07951,38.5,9,1
000000201266.jpg,0.568424,0.05956,36.7,19,0
000000403422.jpg,0.627637,0.06966,39.8,11,1
000000065381.jpg,0.816149,0.06246,42.6,1,0
000000071898.jpg,0.689853,0.05531,41.2,3,0
000000163343.jpg,0.399938,0.04956,41.0,5,0
000000068734.jpg,0.51209,0.06016,41.6,7,0
000000212352.jpg,0.565589,0.05796,38.2,5,0
000000154594.jpg,0.820631,0.07226,43.6,3,1
000000304019.jpg,0.372421,0.05723,43.5,6,0
000000161500.jpg,0.612214,0.05744,40.2,4,0
000000364014.jpg,0.884504,0.05719,41.9,3,0
000000293669.jpg,0.513509,0.07964,50.4,28,1
000000408904.jpg,0.323575,0.05697,38.6,6,0
000000060222.jpg,0.50111,0.05714,42.1,1,0
000000004792.jpg,0.902541,0.0554,42.7,2,0
000000286331.jpg,0.887761,0.05676,43.8,2,0
000000202904.jpg,0.572851,0.05075,35.1,7,0
000000039305.jpg,0.447087,0.05549,46.5,2,0
000000123303.jpg,0.63909,0.05538,46.2,6,0
000000001367.jpg,0.712526,0.05679,42.4,4,0
000000336083.jpg,0.635063,0.05416,42.7,5,0
000000416055.jpg,0.725337,0.05384,39.8,2,0
000000543867.jpg,0.262479,0.05585,46.2,1,0
000000117126.jpg,0.702728,0.05849,36.8,6,0
000000034718.jpg,0.550946,0.063,41.3,5,0
000000554650.jpg,0.679909,0.05812,43.3,4,0
000000578938.jpg,0.413729,0.05856,45.0,22,0
000000251274.jpg,0.858322,0.06856,41.3,2,0
000000084122.jpg,0.438905,0.06038,40.2,2,0
000000533806.jpg,0.527793,0.05772,39.1,22,0
000000004040.jpg,0.458909,0.06119,41.2,3,0
000000293889.jpg,0.689401,0.05437,40.5,5,0
000000546977.jpg,0.670935,0.05379,44.4,9,0
000000111499.jpg,0.0,0.05743,37.0,0,0
000000111499.jpg,0.0,0.05743,37.0,0,0
000000317648.jpg,0.0,0.05743,42.1,0,0
000000317648.jpg,0.0,0.05743,42.1,0,0
000000378144.jpg,0.739411,0.05974,40.2,1,0
000000353245.jpg,0.603054,0.06239,38.8,4,0
000000321895.jpg,0.607526,0.06251,37.8,3,0
000000230733.jpg,0.928385,0.05876,44.7,1,0
000000484844.jpg,0.934444,0.05626,44.7,1,0
000000074173.jpg,0.767473,0.06108,38.9,7,0
000000229298.jpg,0.768656,0.06039,40.8,3,0
000000133841.jpg,0.638853,0.06035,49.1,3,0
000000347349.jpg,0.555596,0.06265,43.3,10,0
000000171531.jpg,0.731959,0.05709,43.0,3,0
000000172816.jpg,0.576236,0.0589,40.4,25,0
000000278072.jpg,0.665056,0.07345,46.7,5,1
000000084623.jpg,0.771885,0.05294,41.4,1,0
000000187635.jpg,0.93206,0.05987,39.0,1,0
000000296027.jpg,0.551355,0.0601,46.8,3,0
000000439599.jpg,0.582788,0.06224,35.5,3,0
000000090944.jpg,0.603167,0.06027,43.6,6,0
